"","MS(1)-norm","MS(2)-sstd-ged","MS(3)-sged-std-sged"," µº ÷µ"
"660",-0.187545495640851,-0.14287072401849,-0.111598383882837,-0.010252879866859
"661",-0.181588994052597,-0.0996852078118938,-0.0967068883122318,-0.0661930914104592
"662",-0.178615345013745,-0.102666953942072,-0.135429004992597,-0.0755078496328571
"663",-0.17564294905771,-0.110117460243537,-0.133944910721418,-0.0527767042342209
"664",-0.171178214019636,-0.0952274193304889,-0.117565888356709,0.0257270811069574
"665",-0.166711119250166,-0.075867812742365,-0.0996955652690015,0.111997369909296
"666",-0.168212595012136,-0.135447975629262,-0.129490772105103,0.0503681590147152
"667",-0.163747032324392,-0.105663795163514,-0.105663795163514,-0.0626330100387362
"668",-0.160772332648353,-0.101198906422605,-0.104177577733892,0.0148263505404459
"669",-0.156304499068995,-0.0758803206164778,-0.0922630236345831,0.000832750695800651
"670",-0.151836481892329,-0.0684336325079291,-0.075880315488679,0.084609690336077
"671",-0.150353616587899,-0.113119263815784,-0.114608637926668,0.0167730846264255
"672",-0.147375067208224,-0.0848213055694405,-0.0952469325092377,-0.00634567529005711
"673",-0.142906991365824,-0.0699275881636127,-0.0743957148902786,-0.0414177076673086
"674",-0.139929851972257,-0.0788650540871212,-0.0863119806584792,-0.0327137196960909
"675",-0.135462688224032,-0.0699294657403149,-0.0699294657403149,0.0632055414170594
"676",-0.13397646845156,-0.092272958806017,-0.0937623698647864,0.0180574698892381
"677",-0.130997714458187,-0.0714212550229811,-0.0803577239382619,-0.00374702167241265
"678",-0.126526044387743,-0.0624822944651882,-0.0624822944651882,-0.110147503233321
"679",-0.129513671654355,-0.126534780938973,-0.138450343800502,0.167655635353032
"680",-0.1429435753604,-0.195079364921614,-0.217423274733563,-0.0654837100359866
"681",-0.139968297729181,-0.138478680114264,-0.116134415890498,-0.0150768776631324
"682",-0.136989228430445,-0.0923006695368416,-0.0923006695368416,-0.0716286786025325
"683",-0.135504136492936,-0.104221560279488,-0.110180146224907,0.0712126502072949
"684",-0.13401701416593,-0.107203096081092,-0.110182420312741,-0.00979392248259882
"685",-0.131030851849579,-0.0774045590720622,-0.0848526552911617,0.0175965960782181
"686",-0.126562145871413,-0.0639980969048536,-0.0833631596802171,0.00359309807462196
"687",-0.123582778195399,-0.0595291444309394,-0.0714460995499087,-0.0142463315359416
"688",-0.119113975561225,-0.0520810865213475,-0.0669772840857646,0.0415142482377079
"689",-0.11762558641028,-0.0788952601464966,-0.0759160042800517,0.0503543960620943
"690",-0.116137807582154,-0.0833657209421498,-0.0848553612439682,-0.0113700656238827
"691",-0.111668855380109,-0.0654900126462257,-0.0580418122052767,0.0243383810998316
"692",-0.110179559925244,-0.0610213588507216,-0.064000643764329,-0.00203814788996523
"693",-0.105710512061541,-0.0565523388907287,-0.049104130834545,-0.0266177032683031
"694",-0.104219460045212,-0.0669786689524723,-0.0491030892279573,-0.0243636865179022
"695",-0.101240618317339,-0.0580412130137261,-0.0431448663573079,-0.065776712929457
"696",-0.101243732392041,-0.0937954474482507,-0.0923057904594927,-0.126774450389662
"697",-0.11019292803909,-0.145946552052085,-0.162333629724708,0.00616381589499473
"698",-0.107194337804898,-0.0967671302271127,-0.0937879280620313,-0.136364862878068
"699",-0.116147019530643,-0.15487926945592,-0.15487926945592,-0.199249121100209
"700",-0.137025587171382,-0.236844934667664,-0.253233185749144,0.547734440602543
